product_id,name,description,category,brand,price
88563,Samsung Galaxy A16 5G 8GB 128GB,Samsung A16 được trang bị màn hình Super AMOLED 6.7’’ Full HD+ mang đến không gian hiển thị sắc nét và sống động cho nhu cầu giải trí lẫn công việc. Chip MediaTek Dimensity 6300 tám nhân giúp thiết bị đáp ứng mượt mà các tác vụ hàng ngày. Cùng với đó là tiêu chuẩn IP54 mang tới sự yên tâm khi vận hành trong môi trường ẩm ướt hoặc nhiều bụi bẩn.,Điện thoại,Samsung,5980000.0
74613,Samsung Galaxy S24 FE 5G 8GB 128GB,,Điện thoại,Samsung,16690000.0
88564,Samsung Galaxy A06 4GB 128GB,"Samsung Galaxy A06 có kích thước mỏng 167.3 x 77.3 x 8 mm, với khung nhựa cho trọng lượng siêu nhẹ chỉ 189g. Điện thoại Samsung A06 chạy chip MediaTek Helio G85 cùng RAM 4GB, bộ nhớ 128GB cho hiệu năng ổn định và mượt mà. Hệ thống camera chính 50MP, camera phụ 2MP được tăng cường AI giúp xử lý ảnh chụp cho khả năng chụp ảnh vượt trội. Dù mỏng nhẹ nhưng Samsung A06 vẫn sở hữu pin 5000mAh siêu trâu, hỗ trợ sạc nhanh 25W.",Điện thoại,Samsung,3430000.0
60002,Đồng hồ thông minh Huawei Watch GT 5,,Đồng hồ thông minh,,5490000.0
82060,Xiaomi Redmi Note 13 Pro 8GB 256GB ,,Điện thoại,Xiaomi,7850000.0
58644,iPhone 14 Pro Max 256GB - Cũ Đẹp,,Hàng cũ,Apple,32990000.0
104395,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,27990000.0
101612,iPad Air 11 inch M3 Wifi 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,19490000.0
98510,Samsung Galaxy S25 Plus 512GB,,Điện thoại,Samsung,29490000.0
100909,Xiaomi Pad 7 Pro 8GB 256GB ,"Xiaomi Pad 7 Pro là một chiếc máy tính bảng cao cấp có kích thước 251.2 x 173.4 x 6.18 mm, trọng lượng chỉ 500g siêu nhẹ, với thiết kế mặt kính, khung nhôm và mặt lưng nhôm. Máy hỗ trợ bút cảm ứng từ tính, rất tiện lợi cho việc thao tác trên màn hình. Màn hình IPS LCD 11.2 inch (2136 x 3200 pixels), hỗ trợ HDR10, Dolby Vision 144Hz, mang đến trải nghiệm hiển thị mượt mà.",Máy tính bảng,Xiaomi,13740000.0
43191,iPad Pro 11 inch 2022 M2 Wifi 128GB I Chính hãng Apple Việt Nam ,"Mới đây, thế hệ iPad Pro tiếp theo đã được chính thức cho ra mắt - còn được gọi là iPad Pro M4 với nhiều nâng cấp mạnh mẽ. Mua ngay iPad Pro M4 2024 tại CellphoneS!",Máy tính bảng,Apple,23990000.0
111552,HONOR 400 5G 12GB 256GB ,,Điện thoại,HONOR,13250000.0
112015,Xiaomi Pad Mini 8GB 256GB,,Máy tính bảng,Xiaomi,15990000.0
112592,iPhone 17 Pro Max 512GB | Chính hãng,,Điện thoại,Apple,44490000.0
15443,iPhone XS Max 64GB Cũ đẹp,,Hàng cũ,Apple,25000000.0
96817,iPhone 16 Pro Max 256GB - Cũ Đẹp,,Hàng cũ,Apple,34990000.0
111488,HONOR X7c 8GB 256GB ,,Điện thoại,Hãng khác,5400000.0
52305,iPhone 14 Plus 128GB | Chính hãng VN/A,"iPhone 14 Plus sở hữu màn hình Super Retina XDR OLED thiết kế tai thỏ, kích thước 6.7 inch, kết hợp công nghệ True Tone, HDR, Haptic Touch, Không chỉ vậy, sản phẩm còn trang bị chip A15 Bionic mạnh mẽ, RAM 6GB, bộ nhớ trong 128GB và chạy trên hệ điều hành iOS 16. Camera kép 12MP cải thiện khả năng chụp thiếu sáng, camera trước True Depth 12MP tự động lấy nét. Xem thêm chi tiết với thông tin sau đây!",Điện thoại,Apple,19990000.0
83012,OPPO Reno12 F 5G 8GB 256GB,,Điện thoại,OPPO,9490000.0
50718,Tai nghe Bluetooth True Wireless JBL Live Pro 2,,Âm thanh,,3990000.0
83010,OPPO Reno12 5G 12GB 256GB,,Điện thoại,OPPO,12990000.0
104604,Máy tính bảng Lenovo Tab Plus Wifi 8GB 256GB ZADX0130VN - Kèm bao da ,,Máy tính bảng,Lenovo,7990000.0
93386,Điện thoại Meizu Mblu 21 4GB 64GB ,"Điện thoại Meizu MBLU 21 được trang bị con chip xử lý Unisoc Tiger T606. Được sản xuất trên tiến trình 12nm, con chip 8 nhân này của Unisoc có tốc độ xung nhịp đạt tới 1.6GHz để luôn có thể xử lý các tác vụ một cách ổn định.",Điện thoại,Hãng khác,2490000.0
110949,TECNO Spark 40 6GB 128GB,">>> Xem thêm mẫu điện thoại Tecno Spark 40 Pro Plus mới, được ra mắt cùng Spark 40 với nhiều điểm nâng cấp đáng kễ về thiết kế, hiệu năng.",Điện thoại,,3490000.0
56073,Samsung Galaxy Tab A9 WIFI 4GB 64GB,"Samsung Galaxy Tab A9 wifi với màn hình kích thước lớn 8.7 inch WXGA+ cùng với thiết kế nhôm nguyên khối cứng cáp siêu mỏng 8mm, trọng lượng nhẹ chỉ 332g. Galaxy Tab A9 wifi với âm thanh Dolby Atmos cùng chip Helio G99 mang lại trải nghiệm dùng ổn định. Mẫu tablet Samsung này cũng hỗ trợ chụp ảnh và gọi video call với camera chính 8MP và camera selfie 2MP.",Máy tính bảng,Samsung,3920000.0
57571,iPhone 14 Pro Max 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,29990000.0
47723,iPhone 13 Pro Max 128GB - Cũ trầy xước,,Hàng cũ,Apple,31990000.0
111972,OPPO A6 Pro 8GB 256GB,,Điện thoại,OPPO,0
87242,Nubia Music NFC 4GB 128GB (Bản đặc biệt),,Điện thoại,Hãng khác,2490000.0
93867,Tai nghe Bluetooth True Wireless JBL Tune Buds 2 - Chỉ có tại CellphoneS,"JBL Tune Buds 2 tích hợp kích thước driver đạt đến 10mm cùng chỉ số kháng nước, bụi bẩn đạt chuẩn IP54 và khả năng chống ồn chủ động. Đi kèm theo đó là 6 micro đảm bảo cuộc gọi của bạn luôn mượt mà. Ngoài ra, tai nghe còn có thời gian sạc đầy pin chỉ 2 giờ và tổng thời gian phát nhạc đến 48 giờ khi sử dụng chung với dock sạc. ",Âm thanh,,2690000.0
57058,iPhone 14 Pro Max 128GB - Cũ Đẹp,,Hàng cũ,Apple,29990000.0
96054,Tai nghe không dây Huawei Freebuds Pro 4,,Âm thanh,,4990000.0
101116,Samsung Galaxy M55 5G 8GB 256GB,,Điện thoại,Samsung,10010000.0
100818,iPhone 16e 512GB | Chính hãng VN/A,"iPhone 16e 512GB là phiên bản bộ nhớ trong cao nhất trong dòng điện thoại iPhone 16e vừa được Apple ra mắt vào đầu 2025. iPhone 16e 512GB có thiết kế thời thượng với màn hình OLED 6.1 inch sắc nét, hiệu suất vượt trội từ chip A18 và được hỗ trợ công nghệ NFC mới nhất. Máy trang bị camera đơn 48MP cho chất lượng ảnh chi tiết. Với CPU 6 lõi, iPhone 16e đảm bảo tốc độ xử lý mượt mà và tối ưu hóa năng lượng. Thiết bị chạy iOS 18, hỗ trợ sạc pin 50% trong 30 phút.",Điện thoại,Apple,25990000.0
101873,Nothing Phone 3A 8GB 128GB,"Nothing Phone 3A có khả năng vận hành ổn định với bộ xử lý Qualcomm SM7635 Snapdragon 7s Gen 3 và dung lượng pin ấn tượng đến 5000 mAh. Sản phẩm còn có hệ thống 4 camera tiên tiến, hỗ trợ công cụ AI TrueLens 3. Thiết kế sang trọng và khả năng hiển thị trực quan của thiết bị cũng được người dùng đánh giá cao.",Điện thoại,Hãng khác,8990000.0
100815,iPhone 16e 256GB | Chính hãng VN/A,"ĐIện thoại iPhone 16e 256GB được trang bị màn hình Super Retina XDR 6.1 inch, với bộ vi xử lý A18 mạnh mẽ, và hệ thống camera camera 2 trong 1 với ống kính 48MP. Thiết bị cũng hỗ trợ 5G, với dung lượng lên tới 256GB, cùng pin cải thiện thời gian sử dụng. Sản phẩm có thiết kế mỏng nhẹ, khả năng chống nước IP68, và sạc nhanh 20W, tính tiện dụng của máy được nâng cao.",Điện thoại,Apple,19990000.0
94091,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,49990000.0
104324,Samsung Galaxy Tab S10 FE Wifi 8GB 128GB,"Máy tính bảng Samsung Galaxy Tab S10 FE Wifi sở hữu màn hình 10.9 inch sắc nét, giúp người dùng thoải thích làm việc và giải trí hiệu quả mọi lúc mọi nơi. Bộ xử lý Exynos cao cấp cùng RAM 8GB mang đến hiệu năng đa nhiệm vượt trội, xử lý tác vụ mượt mà. Cùng với đó là các tính năng AI mới, hữu ích cho công việc, giải trí hàng ngày của người dùng.",Máy tính bảng,Samsung,11780000.0
111553,HONOR 400 Lite 5G 12GB 256GB,,Điện thoại,Hãng khác,8830000.0
104478,Xiaomi POCO C71 4GB 128GB,"Xiaomi POCO C71 trang bị chip xử lý 8 nhân Unisoc T7250 kèm theo dung lượng RAM 4GB chuẩn LPDDR4X, bộ nhớ trong eMMC 5.1 rộng 128GB. Bên cạnh đó, màn hình HD+ 6.88 inch của máy còn đạt tốc độ quét 120Hz. Ngoài ra, mẫu điện thoại POCO này được tích hợp pin dung lượng 5200mAh, cho thời lượng lâu dài.",Điện thoại,Xiaomi,3150000.0
36499,iPhone 13 Pro Max 256GB | Chính hãng VN/A,,Điện thoại,Apple,31990000.0
21398,iPhone 11 Pro Max 64GB Cũ đẹp,,Hàng cũ,Apple,29000000.0
72748,Samsung Galaxy S24 Ultra 12GB 512GB,"Đầu năm 2025, Samsung sẽ chính thức giới thiệu S25 Ultra với màn hình nâng cấp từ 6,8 inch lên 6,9 inch. Tìm hiểu ngay ngoài kích thước màn hình thì S25 Ultra còn có gì mới, giá bao nhiêu khi về thị trường Việt Nam tại CellphoneS.",Điện thoại,Samsung,36810000.0
91507,Đồng hồ thông minh Huawei Watch GT 5 Pro,">>> Khám phá mẫu đồng hồ Huawei Watch 5 thế hệ mới nhất với thiết kế đẳng cấp, công nghệ hiện đại và nhiều tính năng tiện ích.",Đồng hồ thông minh,,8490000.0
34197,iPhone 12 Pro Max 128GB - Cũ Đẹp,,Hàng cũ,Apple,28990000.0
25701,iPad mini 6 WiFi 64GB | Chính hãng Apple Việt Nam,Tháng 10/2024. Apple đã tiếp tục cho ra mắt iPad mini 7 với nâng cấp đáng chú ý về hiệu năng. Tham khảo ngay thông số và giá bán ưu đãi iPad mini 2024 tại CellphoneS!,Máy tính bảng,Apple,13990000.0
82909,Xiaomi Redmi Pad Pro wifi 8GB 128GB,,Máy tính bảng,Xiaomi,7850000.0
112185,Samsung Galaxy S25 FE 8GB 512GB,,Điện thoại,Samsung,21990000.0
112594,iPhone 17 Pro Max 2TB | Chính hãng,,Điện thoại,Apple,63990000.0
58172,iPhone 14 Pro 128GB - Cũ Đẹp,,Hàng cũ,Apple,27990000.0
77351,iPad Air 6 M2 11 inch Wifi 128GB | Chính hãng Apple Việt Nam,iPad Air 6 sở hữu màn hình Retina 11 inch với công nghệ IPS cùng dải màu P3 hỗ trợ hiển thị hình ảnh sống động. iPad với màn hình độ sáng cao tới 500 nits cùng với lớp phủ oleophobia chống dấu vân tay vượt trội. Cùng với đó iPad Air 6 M2 2024 này hoạt động trên con chip Apple M2 cùng dung lượng RAM 8GB.,Máy tính bảng,Apple,16990000.0
92057,Tay cầm chống rung DJI OM 7 (DJI Osmo Mobile 7),"Tay cầm chống rung DJI OM 7 sở hữu hệ thống chống rung 3 trục, mang lại khả năng ổn định vượt trội ngay cả khi quay trong điều kiện chuyển động nhanh. Trọng lượng nhẹ chỉ khoảng 300 g (gồm cả chân máy và kẹp điện thoại từ tính) dễ dàng cầm nắm và mang theo, phù hợp cho các hoạt động quay phim ngoài trời. Pin của tay cầm chống rung  DJI OM7 có dung lượng lớn, cung cấp thời gian sử dụng lên đến 4 - 10 giờ, đáp ứng tốt nhu cầu quay phim kéo dài.",Phụ kiện,,1980000.0
93648,Máy tính bảng Teclast T50 Plus 6GB 256GB,,Máy tính bảng,Hãng khác,4990000.0
65919,Samsung Galaxy Z Fold 6 12GB 256GB,"Samsung Z Fold 6 sở hữu thiết kế gập đẳng cấp cùng độ mỏng 12.1mm khi gập, 5.6mm khi mở và chỉ nặng 239g gọn nhẹ, linh hoạt cùng khung kim loại nhôm bền bỉ. Máy được tích hợp Snapdragon 8 thế hệ 3 tăng sức mạnh vượt trội. Pin 4400mAh cho trải nghiệm ấn tượng đến 12 giờ. Camera gồm 3 ống kính, quay phim đến chuẩn 8K quay chụp chuyên nghiệp hơn",Điện thoại,Samsung,43990000.0
96949,Điện thoại Nubia Z70 Ultra 5G 16GB 512GB bản đặc biệt,,Điện thoại,Nubia,23990000.0
79327,"Máy Tính Bảng Lenovo Tab M11 4G (4GB 64GB) ZADB0134VN - Kèm bút, bao da",,Máy tính bảng,Lenovo,5790000.0
91270,TECNO CAMON 30S 8GB 256GB,,Điện thoại,Hãng khác,5400000.0
102243,Nubia V70 Design 8GB 128GB,,Điện thoại,Hãng khác,2790000.0
93649,Samsung Galaxy A16 LTE 4GB 128GB,"Samsung Galaxy A16 4G (LTE) là chiếc smartphone giá rẻ sở hữu màn hình Super AMOLED 6.7 inch, độ phân giải FHD+, đạt chuẩn kháng bụi chuẩn IP54. Máy trang bị chip Helio G99 8 nhân, RAM 4GB và ROM 128GB, viên pin lớn 5000mAh. Về khả năng chụp ảnh, Galaxy A16 4G sở hữu hệ thống camera sau 50MP + 5MP + 2MP, ống kính selfie 13MP, hỗ trợ sạc nhanh 25W.",Điện thoại,Samsung,5000000.0
74302,iPhone 15 Pro 256GB - Cũ Đẹp,,Hàng cũ,Apple,31990000.0
104764,Máy lạnh Mijia Pro Eco Star 1.0 HP Inverter 2025 (9K),,Điều hòa - Máy lạnh,,11990000.0
63489,iPhone 14 Pro 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,27990000.0
45158,iPhone 13 Pro Max 128GB - Cũ đẹp,,Hàng cũ,Apple,31990000.0
111901,Sim 5G VNSKY 5G89 5GB/Ngày - Free 1 tháng,,Sim 4G,,250000
86806,Samsung Galaxy M55 (12GB 256GB) - Đã Kích Hoạt,,Hàng cũ,Samsung,10990000.0
104326,Samsung Galaxy Tab S10 FE Wifi 12GB 256GB ,,Máy tính bảng,Samsung,13740000.0
14697,iPhone XS Max 256GB Cũ đẹp,,Hàng cũ,Apple,28500000.0
103273,"Máy tính bảng Lenovo Idea Tab Pro Wifi 8GB 256GB ZAE40190VN kèm bút, bàn phím",,Máy tính bảng,Lenovo,11990000.0
15101,iPhone XS 64GB Cũ đẹp,Bạn có thể tham khảo đời iPhone mới gần với iPhone X là iPhone 11 đang sẵn hàng giá tốt. Xem ngay giá bán iPhone 11 và những ưu đãi hấp dẫn tại CellphoneS.,Hàng cũ,Apple,22000000.0
65139,Samsung Galaxy Tab S9 Wifi 12GB 256GB,,Máy tính bảng,Samsung,21600000.0
34250,Chuột không dây Logitech MX Master 2S,,Phụ kiện,,1890000.0
71780,iPhone 15 Pro 128GB - Cũ Đẹp,,Hàng cũ,Apple,28990000.0
82082,Xiaomi Redmi 14C 4GB 128GB,"Xiaomi Redmi 14C  sở hữu vi xử lý MediaTek Helio G81-Ultra mạnh mẽ, giúp xử lý mượt mà các tác vụ hàng ngày và chơi game ổn định. Với màn hình 6.88 inch độ phân giải Full HD+, Redmi 14C mang lại trải nghiệm hình ảnh rõ nét và sống động. Đặc biệt, máy còn sở hữu dung lượng pin lớn 5160mAh đảm bảo thời gian sử dụng dài lâu, kết hợp với khả năng sạc nhanh, đem lại sự tiện lợi và liền mạch.",Điện thoại,Xiaomi,3240000.0
22714,Tai nghe Bluetooth chụp tai Sony WH-1000XM4,,Âm thanh,,6690000.0
57454,iPhone 14 Plus 128GB - Cũ Đẹp,,Hàng cũ,Apple,19990000.0
26789,Tai nghe chụp tai chống ồn Apple AirPods Max 2024 | Chính hãng Apple Việt Nam,,Phụ kiện,,14990000.0
79231,Samsung Galaxy S24 Ultra 12GB 256GB - Cũ Đẹp,,Hàng cũ,Samsung,33990000.0
80611,Máy tính bảng Huawei MatePad (Papermatte) 11.5 inch 2025 8GB 256GB - Kèm bàn phím,"Huawei Matepad 11.5 hỗ trợ hiển thị hình ảnh chất lượng cao với độ phân giải 2200 x 1440 pixel trên màn hình TFT LCD 11.5 inches 120Hz. Chipset được tích hợp trên thế hệ Huawei tablet này là KirinT80 sẽ được đi kèm với mức dung lượng RAM 8GB và bộ nhớ trong 256GB, cung cấp khả năng xử lý đa tác vụ siêu mượt mà và lưu trữ rộng rãi. Đặc biệt hơn, sản phẩm máy tính bảng Huawei còn hỗ trợ sử dụng lâu dài trong các tác vụ nặng nhờ sở hữu viên pin dung lượng 7700 mAh.",Máy tính bảng,Huawei,9490000.0
21790,iPhone 11 64GB - Cũ Đẹp,,Hàng cũ,Apple,9990000.0
96373,TECNO SPARK 30 Pro 8GB 256GB Transformer - Chỉ có tại CellphoneS,,Điện thoại,Hãng khác,5200000.0
55190,iPad Gen 10 10.9 inch 2022 Wifi 256GB I Chính hãng Apple Việt Nam ,,Máy tính bảng,Apple,16990000.0
67372,Xiaomi Redmi Pad SE Wifi (6GB 128GB),"Máy tính bảng Xiaomi Redmi Pad SE sở hữu màn hình LCD 11 inch với tần số quét 90hz cùng chứng nhận bảo vệ mắt TÜV Rheinland ánh sáng xanh thấp và không nhấp nháy. Cùng với đó, tablet còn được trang bị loa Dolby Atmos âm thanh nổi giúp mang lại trải nghiệm âm thanh ấn tượng. Máy với ba lựa chọn màu sắc là xanh bạc hà, tím Lavender và xám khoáng thạch.",Máy tính bảng,Xiaomi,5400000.0
67378,Xiaomi Redmi Note 13 Pro Plus 5G 8GB 256GB,,Điện thoại,Xiaomi,10780000.0
73651,Xiaomi POCO X6 Pro 5G 8GB 256GB - Chỉ có tại CellphoneS,,Điện thoại,Xiaomi,9790000.0
24746,iPhone 12 64GB | Chính hãng VN/A ,"iPhone 17 ra mắt đã được người dùng quan tâm hiện nay. Cùng khám phá chi tiết giá bán, màu sắc và các phiên bản ngay",Điện thoại,Apple,11990000.0
42483,Loa Bluetooth JBL Charge 6 ,,Âm thanh,,4505000.0
80473,Samsung Galaxy M55 12GB 256GB,"Samsung M55 lsở hữu thiết kế thời thượng với hai tùy chọn màu sắc: Đen Crom và Xanh Platinum, trang bị vi xử lý Snapdragon 7 Gen 1, mang lại hiệu năng vượt trội. Điện thoại sở hữu màn hình Super AMOLED+ với viền siêu mỏng và camera hỗ trợ tính năng Super HDR, mang lại chất lượng hình ảnh sắc nét. Pin 5000mAh cùng khả năng sạc nhanh 45W đảm bảo người dùng sử dụng lâu dài.",Điện thoại,Samsung,10990000.0
111557,TECNO Spark 40 8GB 256GB,">>> Xem thêm mẫu điện thoại Tecno Spark 40 Pro Plus mới, được ra mắt cùng Spark 40 với nhiều điểm nâng cấp đáng kễ về thiết kế, hiệu năng.",Điện thoại,Tecno,4190000.0
